"","fips","county","year","chemical_species","WtdAvgValue"
"1",6001,"Alameda",2000,"Arsenic",1.01427136450712
"2",6001,"Alameda",2000,"DEHP",1.5
"3",6001,"Alameda",2000,"Nitrates",0.347241136722759
"4",6001,"Alameda",2000,"Uranium",1.61737416987067
"5",6001,"Alameda",2001,"Arsenic",1.01428348115405
"6",6001,"Alameda",2001,"DEHP",1.5
"7",6001,"Alameda",2001,"Nitrates",0.370584589864825
"8",6001,"Alameda",2001,"Uranium",0.640457012402516
"9",6001,"Alameda",2002,"Arsenic",1.00631225801554
"10",6001,"Alameda",2002,"DEHP",1.56127390485799
"11",6001,"Alameda",2002,"Nitrates",0.489199982622322
"12",6001,"Alameda",2002,"Uranium",1.90009193547697
"13",6001,"Alameda",2003,"Arsenic",1
"14",6001,"Alameda",2003,"DEHP",1.5
"15",6001,"Alameda",2003,"Nitrates",0.477853147631867
"16",6001,"Alameda",2003,"Uranium",0.777384665701473
"17",6001,"Alameda",2004,"Arsenic",1.00142841945387
"18",6001,"Alameda",2004,"DEHP",1.5
"19",6001,"Alameda",2004,"Nitrates",0.504301684486277
"20",6001,"Alameda",2004,"Uranium",1.28055784284804
"21",6001,"Alameda",2005,"Arsenic",1.00938192397405
"22",6001,"Alameda",2005,"DEHP",1.5
"23",6001,"Alameda",2005,"Nitrates",0.553188924338082
"24",6001,"Alameda",2005,"Uranium",0.845939809688426
"25",6001,"Alameda",2006,"Arsenic",1.0031423407442
"26",6001,"Alameda",2006,"DEHP",1.5
"27",6001,"Alameda",2006,"Nitrates",0.557768865891762
"28",6001,"Alameda",2006,"Uranium",0.809542502253464
"29",6001,"Alameda",2007,"Arsenic",1.02238020076268
"30",6001,"Alameda",2007,"DEHP",1.5
"31",6001,"Alameda",2007,"Nitrates",0.484599573718747
"32",6001,"Alameda",2007,"Uranium",0.629510148441161
"33",6001,"Alameda",2008,"Arsenic",1
"34",6001,"Alameda",2008,"DEHP",1.5
"35",6001,"Alameda",2008,"Nitrates",0.400902497679752
"36",6001,"Alameda",2008,"Uranium",0.5
"37",6001,"Alameda",2009,"Arsenic",1
"38",6001,"Alameda",2009,"DEHP",1.5
"39",6001,"Alameda",2009,"Nitrates",0.355334296361888
"40",6001,"Alameda",2009,"Uranium",0.5
"41",6001,"Alameda",2010,"Arsenic",1
"42",6001,"Alameda",2010,"DEHP",1.5
"43",6001,"Alameda",2010,"Nitrates",0.334264571722751
"44",6001,"Alameda",2010,"Uranium",0.5
"45",6001,"Alameda",2011,"Arsenic",1.0003954260391
"46",6001,"Alameda",2011,"DEHP",2.38345692414872
"47",6001,"Alameda",2011,"Nitrates",0.333732956613476
"48",6001,"Alameda",2011,"Uranium",0.866045516958974
"49",6001,"Alameda",2012,"Arsenic",1
"50",6001,"Alameda",2012,"DEHP",1.5
"51",6001,"Alameda",2012,"Nitrates",0.374954373726536
"52",6001,"Alameda",2012,"Uranium",1.09150730094674
"53",6001,"Alameda",2013,"Arsenic",1
"54",6001,"Alameda",2013,"DEHP",1.5
"55",6001,"Alameda",2013,"Nitrates",0.480915695218787
"56",6001,"Alameda",2014,"Arsenic",1
"57",6001,"Alameda",2014,"DEHP",1.5
"58",6001,"Alameda",2014,"Nitrates",0.427611646111393
"59",6001,"Alameda",2015,"Arsenic",0.994571718195641
"60",6001,"Alameda",2015,"DEHP",1.5
"61",6001,"Alameda",2015,"Nitrates",0.383419756214284
"62",6001,"Alameda",2015,"Uranium",0.403554363725012
"63",6001,"Alameda",2016,"Arsenic",1
"64",6001,"Alameda",2016,"DEHP",1.5
"65",6001,"Alameda",2016,"Nitrates",0.38616993478775
"66",6001,"Alameda",2016,"Uranium",2.13310390460668
"67",6003,"Alpine",2000,"Arsenic",1
"68",6003,"Alpine",2000,"Nitrates",0.03
"69",6003,"Alpine",2001,"Arsenic",1
"70",6003,"Alpine",2001,"Nitrates",0.02
"71",6003,"Alpine",2001,"Uranium",1.55
"72",6003,"Alpine",2002,"Arsenic",1
"73",6003,"Alpine",2002,"Nitrates",0.02
"74",6003,"Alpine",2002,"Uranium",0.75
"75",6003,"Alpine",2003,"Arsenic",1
"76",6003,"Alpine",2003,"Nitrates",0.0237614678899083
"77",6003,"Alpine",2003,"Uranium",0.762592592592593
"78",6003,"Alpine",2004,"Arsenic",1
"79",6003,"Alpine",2004,"Nitrates",0.0315808823529412
"80",6003,"Alpine",2004,"Uranium",2.05052631578947
"81",6003,"Alpine",2005,"Arsenic",1
"82",6003,"Alpine",2005,"Nitrates",0.02
"83",6003,"Alpine",2005,"Uranium",2.5093567251462
"84",6003,"Alpine",2006,"Arsenic",1
"85",6003,"Alpine",2006,"Nitrates",0.0255555555555556
"86",6003,"Alpine",2006,"Uranium",3.3
"87",6003,"Alpine",2007,"Arsenic",1
"88",6003,"Alpine",2007,"Nitrates",0.02
"89",6003,"Alpine",2008,"Arsenic",1
"90",6003,"Alpine",2008,"Nitrates",0.0277099236641221
"91",6003,"Alpine",2009,"Arsenic",1
"92",6003,"Alpine",2009,"Nitrates",0.0199065420560748
"93",6003,"Alpine",2010,"Arsenic",1
"94",6003,"Alpine",2010,"DEHP",1.5
"95",6003,"Alpine",2010,"Nitrates",0.0300367647058824
"96",6003,"Alpine",2011,"Arsenic",1
"97",6003,"Alpine",2011,"Nitrates",0.02
"98",6003,"Alpine",2012,"Arsenic",1
"99",6003,"Alpine",2012,"Nitrates",0.02
"100",6003,"Alpine",2013,"Arsenic",1
"101",6003,"Alpine",2013,"Nitrates",0.0366997518610422
"102",6003,"Alpine",2013,"Uranium",0.5
"103",6003,"Alpine",2014,"Arsenic",1
"104",6003,"Alpine",2014,"Nitrates",0.0338071605813541
"105",6003,"Alpine",2014,"Uranium",1.66
"106",6003,"Alpine",2015,"Arsenic",1
"107",6003,"Alpine",2015,"Nitrates",0.2385559566787
"108",6003,"Alpine",2015,"Uranium",0.22
"109",6003,"Alpine",2016,"Arsenic",1
"110",6003,"Alpine",2016,"Nitrates",0.209202410492733
"111",6005,"Amador",2000,"Arsenic",1
"112",6005,"Amador",2000,"Nitrates",0.205790376914765
"113",6005,"Amador",2001,"Arsenic",1
"114",6005,"Amador",2001,"Nitrates",0.0385642317380353
"115",6005,"Amador",2001,"Uranium",2.01
"116",6005,"Amador",2002,"Arsenic",1.7069834998838
"117",6005,"Amador",2002,"DEHP",1.5
"118",6005,"Amador",2002,"Nitrates",0.492325526096778
"119",6005,"Amador",2002,"Uranium",0.874645110410095
"120",6005,"Amador",2003,"Arsenic",1
"121",6005,"Amador",2003,"DEHP",1.5
"122",6005,"Amador",2003,"Nitrates",0.061865889212828
"123",6005,"Amador",2003,"Uranium",0.692966734555329
"124",6005,"Amador",2004,"Arsenic",1
"125",6005,"Amador",2004,"Nitrates",0.0398781478472786
"126",6005,"Amador",2004,"Uranium",0.75
"127",6005,"Amador",2005,"Arsenic",1.20648960461483
"128",6005,"Amador",2005,"Nitrates",0.522028667206103
"129",6005,"Amador",2005,"Uranium",0.5
"130",6005,"Amador",2006,"Arsenic",1
"131",6005,"Amador",2006,"Nitrates",0.270816967792616
"132",6005,"Amador",2006,"Uranium",1.49
"133",6005,"Amador",2007,"Arsenic",1.31044776119403
"134",6005,"Amador",2007,"Nitrates",1.43429340130275
"135",6005,"Amador",2007,"Uranium",8.74318918918919
"136",6005,"Amador",2008,"Arsenic",1.91258692628651
"137",6005,"Amador",2008,"Nitrates",1.54401863154513
"138",6005,"Amador",2008,"Uranium",7.33
"139",6005,"Amador",2009,"Arsenic",1
"140",6005,"Amador",2009,"Nitrates",1.41790735254511
"141",6005,"Amador",2009,"Uranium",4.31
"142",6005,"Amador",2010,"Arsenic",1
"143",6005,"Amador",2010,"Nitrates",1.49333423107999
"144",6005,"Amador",2010,"Uranium",2.25661016949153
"145",6005,"Amador",2011,"Arsenic",1
"146",6005,"Amador",2011,"Nitrates",2.03532605203983
"147",6005,"Amador",2011,"Uranium",0.559377494014366
"148",6005,"Amador",2012,"Nitrates",2.49059487179487
"149",6005,"Amador",2012,"Uranium",0.499819616685457
"150",6005,"Amador",2013,"Arsenic",1
"151",6005,"Amador",2013,"Nitrates",0.0406083870967742
"152",6005,"Amador",2013,"Uranium",3.31786941580756
"153",6005,"Amador",2014,"Arsenic",1
"154",6005,"Amador",2014,"Nitrates",0.0331335483870968
"155",6005,"Amador",2014,"Uranium",8.386
"156",6005,"Amador",2015,"Arsenic",1
"157",6005,"Amador",2015,"Nitrates",0.300063737623762
"158",6005,"Amador",2015,"Uranium",2.46230769230769
"159",6005,"Amador",2016,"Arsenic",1
"160",6005,"Amador",2016,"Nitrates",0.210456102397692
"161",6005,"Amador",2016,"Uranium",1.42694677871148
"162",6007,"Butte",2000,"Arsenic",1
"163",6007,"Butte",2000,"DEHP",1.5
"164",6007,"Butte",2000,"Nitrates",1.37445813001731
"165",6007,"Butte",2000,"Uranium",0.840287023389207
"166",6007,"Butte",2001,"Arsenic",1.71483443226995
"167",6007,"Butte",2001,"DEHP",1.5
"168",6007,"Butte",2001,"Nitrates",0.419725312193667
"169",6007,"Butte",2001,"Uranium",0.898106988061744
"170",6007,"Butte",2002,"Arsenic",1.45386601658354
"171",6007,"Butte",2002,"Nitrates",0.329877069427052
"172",6007,"Butte",2002,"Uranium",1.10292847299974
"173",6007,"Butte",2003,"Arsenic",1.01600005150922
"174",6007,"Butte",2003,"Nitrates",1.88422532041544
"175",6007,"Butte",2003,"Uranium",1.49168324944399
"176",6007,"Butte",2004,"Arsenic",2.2674763273439
"177",6007,"Butte",2004,"DEHP",1.5
"178",6007,"Butte",2004,"Nitrates",2.36703076237182
"179",6007,"Butte",2004,"Uranium",0.917542120389169
"180",6007,"Butte",2005,"Arsenic",2.44418955830428
"181",6007,"Butte",2005,"DEHP",1.5
"182",6007,"Butte",2005,"Nitrates",1.89658067823546
"183",6007,"Butte",2005,"Uranium",0.433605309954096
"184",6007,"Butte",2006,"Arsenic",1.00193600029785
"185",6007,"Butte",2006,"DEHP",1.5
"186",6007,"Butte",2006,"Nitrates",2.1991297099033
"187",6007,"Butte",2006,"Uranium",1.22128958876709
"188",6007,"Butte",2007,"Arsenic",2.43175891960093
"189",6007,"Butte",2007,"DEHP",1.5
"190",6007,"Butte",2007,"Nitrates",2.46356418988436
"191",6007,"Butte",2007,"Uranium",1.31892658485839
"192",6007,"Butte",2008,"Arsenic",0.760886652931049
"193",6007,"Butte",2008,"DEHP",1.5
"194",6007,"Butte",2008,"Nitrates",2.17150488023245
"195",6007,"Butte",2008,"Uranium",1.29622355430183
"196",6007,"Butte",2009,"Arsenic",1.10967133757962
"197",6007,"Butte",2009,"DEHP",1.5
"198",6007,"Butte",2009,"Nitrates",1.56156776034968
"199",6007,"Butte",2009,"Uranium",0.445452663428617
"200",6007,"Butte",2010,"Arsenic",3.51075305946275
"201",6007,"Butte",2010,"DEHP",1.5
"202",6007,"Butte",2010,"Nitrates",1.66767350408094
"203",6007,"Butte",2010,"Uranium",1.09403543307087
"204",6007,"Butte",2011,"Arsenic",1.040025537156
"205",6007,"Butte",2011,"DEHP",1.5
"206",6007,"Butte",2011,"Nitrates",1.06001301983218
"207",6007,"Butte",2011,"Uranium",0.507049065654042
"208",6007,"Butte",2012,"Arsenic",1.08286563835718
"209",6007,"Butte",2012,"DEHP",1.5
"210",6007,"Butte",2012,"Nitrates",1.54801566151001
"211",6007,"Butte",2012,"Uranium",0.633796310413173
"212",6007,"Butte",2013,"Arsenic",1.4073453813868
"213",6007,"Butte",2013,"Nitrates",1.38093909615812
"214",6007,"Butte",2013,"Uranium",2.02465346534653
"215",6007,"Butte",2014,"Arsenic",0.826812499518004
"216",6007,"Butte",2014,"DEHP",1.5
"217",6007,"Butte",2014,"Nitrates",1.41839021088432
"218",6007,"Butte",2014,"Uranium",1.03139926648847
"219",6007,"Butte",2015,"Arsenic",1
"220",6007,"Butte",2015,"Nitrates",1.766902936548
"221",6007,"Butte",2015,"Uranium",0.512719939690916
"222",6007,"Butte",2016,"Arsenic",1.1280693415601
"223",6007,"Butte",2016,"DEHP",1.5
"224",6007,"Butte",2016,"Nitrates",1.33533477562053
"225",6007,"Butte",2016,"Uranium",0.473961957560696
"226",6009,"Calaveras",2000,"Arsenic",1
"227",6009,"Calaveras",2000,"Nitrates",0.194125315678111
"228",6009,"Calaveras",2000,"Uranium",0.817387387387387
"229",6009,"Calaveras",2001,"Arsenic",1.00574052812859
"230",6009,"Calaveras",2001,"Nitrates",0.113054626532887
"231",6009,"Calaveras",2001,"Uranium",1.49
"232",6009,"Calaveras",2002,"Arsenic",1.00277446927766
"233",6009,"Calaveras",2002,"Nitrates",0.192450440415042
"234",6009,"Calaveras",2002,"Uranium",0.986380560454635
"235",6009,"Calaveras",2003,"Arsenic",1.00296457601173
"236",6009,"Calaveras",2003,"Nitrates",0.132725251651948
"237",6009,"Calaveras",2003,"Uranium",1.24978751821272
"238",6009,"Calaveras",2004,"Arsenic",1.00660954712362
"239",6009,"Calaveras",2004,"Nitrates",0.16648473458116
"240",6009,"Calaveras",2004,"Uranium",1.28176861123204
"241",6009,"Calaveras",2005,"Arsenic",1.01495740391494
"242",6009,"Calaveras",2005,"Nitrates",0.220928630529739
"243",6009,"Calaveras",2005,"Uranium",6.73272189349112
"244",6009,"Calaveras",2006,"Arsenic",1.00051611793295
"245",6009,"Calaveras",2006,"Nitrates",0.204194439647729
"246",6009,"Calaveras",2006,"Uranium",6.45768907563025
"247",6009,"Calaveras",2007,"Arsenic",1.00676793502782
"248",6009,"Calaveras",2007,"Nitrates",0.163783442307085
"249",6009,"Calaveras",2007,"Uranium",1.52131047440113
"250",6009,"Calaveras",2008,"Arsenic",1.03812617722376
"251",6009,"Calaveras",2008,"DEHP",1.5
"252",6009,"Calaveras",2008,"Nitrates",0.167085484577721
"253",6009,"Calaveras",2008,"Uranium",3.91
"254",6009,"Calaveras",2009,"Arsenic",1.13254742974101
"255",6009,"Calaveras",2009,"Nitrates",0.170719164323021
"256",6009,"Calaveras",2009,"Uranium",10
"257",6009,"Calaveras",2010,"Arsenic",0.974942726231386
"258",6009,"Calaveras",2010,"Nitrates",0.200389634795682
"259",6009,"Calaveras",2010,"Uranium",1.57714285714286
"260",6009,"Calaveras",2011,"Arsenic",1.00454005727457
"261",6009,"Calaveras",2011,"Nitrates",0.158380727153871
"262",6009,"Calaveras",2011,"Uranium",4.90345695814903
"263",6009,"Calaveras",2012,"Arsenic",1
"264",6009,"Calaveras",2012,"Nitrates",0.15112218307657
"265",6009,"Calaveras",2013,"Arsenic",1
"266",6009,"Calaveras",2013,"DEHP",1.5
"267",6009,"Calaveras",2013,"Nitrates",0.0952275733460546
"268",6009,"Calaveras",2013,"Uranium",2.39658848614072
"269",6009,"Calaveras",2014,"Arsenic",1
"270",6009,"Calaveras",2014,"Nitrates",0.0714663827198053
"271",6009,"Calaveras",2014,"Uranium",12.02
"272",6009,"Calaveras",2015,"Arsenic",1
"273",6009,"Calaveras",2015,"Nitrates",0.22169186190166
"274",6009,"Calaveras",2015,"Uranium",1.25
"275",6009,"Calaveras",2016,"Arsenic",1
"276",6009,"Calaveras",2016,"Nitrates",0.269370848259312
"277",6009,"Calaveras",2016,"Uranium",0.872607022607023
"278",6011,"Colusa",2000,"Arsenic",10.5034419458467
"279",6011,"Colusa",2000,"Nitrates",0.752982311805841
"280",6011,"Colusa",2000,"Uranium",2.11626629621714
"281",6011,"Colusa",2001,"Arsenic",4.84224734266914
"282",6011,"Colusa",2001,"Nitrates",0.764121686057601
"283",6011,"Colusa",2001,"Uranium",0.610541797988894
"284",6011,"Colusa",2002,"Arsenic",2.3
"285",6011,"Colusa",2002,"Nitrates",1.01485292460273
"286",6011,"Colusa",2002,"Uranium",0.75
"287",6011,"Colusa",2003,"Arsenic",10.6063132817153
"288",6011,"Colusa",2003,"Nitrates",0.67039566847147
"289",6011,"Colusa",2003,"Uranium",0.75
"290",6011,"Colusa",2004,"Arsenic",30
"291",6011,"Colusa",2004,"Nitrates",0.838740254411161
"292",6011,"Colusa",2004,"Uranium",5.26
"293",6011,"Colusa",2005,"Arsenic",3.8
"294",6011,"Colusa",2005,"Nitrates",0.533485397784491
"295",6011,"Colusa",2005,"Uranium",4.77567441860465
"296",6011,"Colusa",2006,"Arsenic",5.13546664909043
"297",6011,"Colusa",2006,"Nitrates",1.45131952263004
"298",6011,"Colusa",2006,"Uranium",0.510147401086113
"299",6011,"Colusa",2007,"Arsenic",2.65431413370345
"300",6011,"Colusa",2007,"Nitrates",0.640892112060401
"301",6011,"Colusa",2007,"Uranium",1.42961459138953
"302",6011,"Colusa",2008,"Arsenic",5.76560373322963
"303",6011,"Colusa",2008,"Nitrates",0.849589707927677
"304",6011,"Colusa",2008,"Uranium",1.21779816513761
"305",6011,"Colusa",2009,"Arsenic",8.02023784167554
"306",6011,"Colusa",2009,"Nitrates",0.676184184383072
"307",6011,"Colusa",2009,"Uranium",2.55899461400359
"308",6011,"Colusa",2010,"Arsenic",8.40875070661391
"309",6011,"Colusa",2010,"Nitrates",0.589738479486681
"310",6011,"Colusa",2011,"Arsenic",6.88848866876782
"311",6011,"Colusa",2011,"Nitrates",0.7796361620641
"312",6011,"Colusa",2011,"Uranium",0.5
"313",6011,"Colusa",2012,"Arsenic",8.31505158578525
"314",6011,"Colusa",2012,"Nitrates",0.6119208984375
"315",6011,"Colusa",2013,"Arsenic",2.33
"316",6011,"Colusa",2013,"Nitrates",0.998299232736573
"317",6011,"Colusa",2014,"Arsenic",4.5615141955836
"318",6011,"Colusa",2014,"Nitrates",0.605842924126172
"319",6011,"Colusa",2015,"Arsenic",5.80958549222798
"320",6011,"Colusa",2015,"Nitrates",0.121245059288538
"321",6011,"Colusa",2015,"Uranium",0.9
"322",6011,"Colusa",2016,"Arsenic",3.57355679702048
"323",6011,"Colusa",2016,"Nitrates",0.641497229326513
"324",6011,"Colusa",2016,"Uranium",2.03473358908781
"325",6013,"Contra Costa",2000,"Arsenic",1
"326",6013,"Contra Costa",2000,"DEHP",1.5
"327",6013,"Contra Costa",2000,"Nitrates",0.37080864051203
"328",6013,"Contra Costa",2000,"Uranium",1.49467517764305
"329",6013,"Contra Costa",2001,"Arsenic",1.99431030791938
"330",6013,"Contra Costa",2001,"DEHP",1.5
"331",6013,"Contra Costa",2001,"Nitrates",0.630351124689864
"332",6013,"Contra Costa",2001,"Uranium",3.36320356612184
"333",6013,"Contra Costa",2002,"Arsenic",1.05117183638994
"334",6013,"Contra Costa",2002,"DEHP",1.5
"335",6013,"Contra Costa",2002,"Nitrates",2.83759542692935
"336",6013,"Contra Costa",2002,"Uranium",1.26822125181951
"337",6013,"Contra Costa",2003,"Arsenic",0.946106455945082
"338",6013,"Contra Costa",2003,"DEHP",1.5
"339",6013,"Contra Costa",2003,"Nitrates",0.636073410301159
"340",6013,"Contra Costa",2003,"Uranium",3.59775047258979
"341",6013,"Contra Costa",2004,"Arsenic",1.04062831456573
"342",6013,"Contra Costa",2004,"DEHP",1.5
"343",6013,"Contra Costa",2004,"Nitrates",0.682007860774176
"344",6013,"Contra Costa",2004,"Uranium",4.82320944659085
"345",6013,"Contra Costa",2005,"Arsenic",1.02341781818835
"346",6013,"Contra Costa",2005,"DEHP",1.5
"347",6013,"Contra Costa",2005,"Nitrates",0.972030164405377
"348",6013,"Contra Costa",2005,"Uranium",5.98688140806562
"349",6013,"Contra Costa",2006,"Arsenic",1.00898706572586
"350",6013,"Contra Costa",2006,"DEHP",1.5
"351",6013,"Contra Costa",2006,"Nitrates",0.321624481276912
"352",6013,"Contra Costa",2006,"Uranium",5.23258501394155
"353",6013,"Contra Costa",2007,"Arsenic",1.00775657070636
"354",6013,"Contra Costa",2007,"DEHP",1.5
"355",6013,"Contra Costa",2007,"Nitrates",0.679246136368046
"356",6013,"Contra Costa",2007,"Uranium",4.71279000496442
"357",6013,"Contra Costa",2008,"Arsenic",1.01915546302743
"358",6013,"Contra Costa",2008,"DEHP",1.5
"359",6013,"Contra Costa",2008,"Nitrates",0.411964601463843
"360",6013,"Contra Costa",2008,"Uranium",0.27
"361",6013,"Contra Costa",2009,"Arsenic",1.01970910151169
"362",6013,"Contra Costa",2009,"DEHP",1.5
"363",6013,"Contra Costa",2009,"Nitrates",0.383136435594997
"364",6013,"Contra Costa",2009,"Uranium",7.32
"365",6013,"Contra Costa",2010,"Arsenic",1.20340687156672
"366",6013,"Contra Costa",2010,"DEHP",1.5
"367",6013,"Contra Costa",2010,"Nitrates",0.415755552247343
"368",6013,"Contra Costa",2010,"Uranium",0.520474001268231
"369",6013,"Contra Costa",2011,"Arsenic",1.00722457189454
"370",6013,"Contra Costa",2011,"DEHP",1.5
"371",6013,"Contra Costa",2011,"Nitrates",0.301813521673496
"372",6013,"Contra Costa",2011,"Uranium",4.64214876033058
"373",6013,"Contra Costa",2012,"Arsenic",1.07828714021836
"374",6013,"Contra Costa",2012,"DEHP",1.5
"375",6013,"Contra Costa",2012,"Nitrates",0.365482107162747
"376",6013,"Contra Costa",2012,"Uranium",5.45020862095413
"377",6013,"Contra Costa",2013,"Arsenic",1.63376386672184
"378",6013,"Contra Costa",2013,"Nitrates",0.611134729193198
"379",6013,"Contra Costa",2013,"Uranium",3.17041041041041
"380",6013,"Contra Costa",2014,"Arsenic",1.0726483357453
"381",6013,"Contra Costa",2014,"DEHP",1.5
"382",6013,"Contra Costa",2014,"Nitrates",0.49994730708821
"383",6013,"Contra Costa",2014,"Uranium",3.69890909090909
"384",6013,"Contra Costa",2015,"Arsenic",7.37480369515011
"385",6013,"Contra Costa",2015,"DEHP",1.5
"386",6013,"Contra Costa",2015,"Nitrates",0.815234709112534
"387",6013,"Contra Costa",2015,"Uranium",3.36
"388",6013,"Contra Costa",2016,"Arsenic",1.33577081272453
"389",6013,"Contra Costa",2016,"Nitrates",0.237838065627809
"390",6013,"Contra Costa",2016,"Uranium",5.14563904945408
"391",6015,"Del Norte",2000,"Nitrates",0.774678826328311
"392",6015,"Del Norte",2000,"Uranium",0.28178448867536
"393",6015,"Del Norte",2001,"Arsenic",1
"394",6015,"Del Norte",2001,"DEHP",1.5
"395",6015,"Del Norte",2001,"Nitrates",0.777588161209068
"396",6015,"Del Norte",2001,"Uranium",0.459326743254074
"397",6015,"Del Norte",2002,"Arsenic",1
"398",6015,"Del Norte",2002,"Nitrates",0.659962807996281
"399",6015,"Del Norte",2003,"Nitrates",0.713778367226643
"400",6015,"Del Norte",2003,"Uranium",0.5
"401",6015,"Del Norte",2004,"Arsenic",1
"402",6015,"Del Norte",2004,"Nitrates",2.47804177545692
"403",6015,"Del Norte",2004,"Uranium",0.437258064516129
"404",6015,"Del Norte",2005,"Arsenic",1
"405",6015,"Del Norte",2005,"Nitrates",0.628806595132164
"406",6015,"Del Norte",2005,"Uranium",0.671705408515535
"407",6015,"Del Norte",2006,"Arsenic",1
"408",6015,"Del Norte",2006,"Nitrates",0.958097982708934
"409",6015,"Del Norte",2006,"Uranium",0.39
"410",6015,"Del Norte",2007,"Arsenic",1
"411",6015,"Del Norte",2007,"Nitrates",0.73687032740397
"412",6015,"Del Norte",2007,"Uranium",0.52205504587156
"413",6015,"Del Norte",2008,"Arsenic",1
"414",6015,"Del Norte",2008,"Nitrates",1.05668461538462
"415",6015,"Del Norte",2008,"Uranium",1.31
"416",6015,"Del Norte",2009,"Nitrates",1.11565306122449
"417",6015,"Del Norte",2010,"Arsenic",1
"418",6015,"Del Norte",2010,"Nitrates",0.748682061391157
"419",6015,"Del Norte",2011,"Arsenic",1
"420",6015,"Del Norte",2011,"Nitrates",0.724692923898531
"421",6015,"Del Norte",2011,"Uranium",1.22
"422",6015,"Del Norte",2012,"Nitrates",1.48434840425532
"423",6015,"Del Norte",2012,"Uranium",1.22
"424",6015,"Del Norte",2013,"Nitrates",0.882847682119205
"425",6015,"Del Norte",2014,"Arsenic",1
"426",6015,"Del Norte",2014,"Nitrates",1.51952908587258
"427",6015,"Del Norte",2014,"Uranium",0.533142857142857
"428",6015,"Del Norte",2015,"Arsenic",1
"429",6015,"Del Norte",2015,"Nitrates",3.44338078291815
"430",6015,"Del Norte",2015,"Uranium",0.5
"431",6015,"Del Norte",2016,"Nitrates",1.25928820655966
"432",6017,"El Dorado",2000,"Arsenic",1.16223427433682
"433",6017,"El Dorado",2000,"DEHP",1.5
"434",6017,"El Dorado",2000,"Nitrates",0.212486812308952
"435",6017,"El Dorado",2000,"Uranium",0.816893146804559
"436",6017,"El Dorado",2001,"Arsenic",1
"437",6017,"El Dorado",2001,"DEHP",1.5
"438",6017,"El Dorado",2001,"Nitrates",0.201267912753066
"439",6017,"El Dorado",2001,"Uranium",2.01114272370397
"440",6017,"El Dorado",2002,"Arsenic",1.22123780415393
"441",6017,"El Dorado",2002,"DEHP",1.5
"442",6017,"El Dorado",2002,"Nitrates",0.196035745561659
"443",6017,"El Dorado",2002,"Uranium",4.50640452965038
"444",6017,"El Dorado",2003,"Arsenic",1.19056529384892
"445",6017,"El Dorado",2003,"DEHP",1.5
"446",6017,"El Dorado",2003,"Nitrates",0.196431003941919
"447",6017,"El Dorado",2003,"Uranium",3.53303359658862
"448",6017,"El Dorado",2004,"Arsenic",1
"449",6017,"El Dorado",2004,"Nitrates",0.133206173491652
"450",6017,"El Dorado",2004,"Uranium",3.38444207604224
"451",6017,"El Dorado",2005,"Arsenic",2.00703816793893
"452",6017,"El Dorado",2005,"DEHP",1.5
"453",6017,"El Dorado",2005,"Nitrates",0.235762962962963
"454",6017,"El Dorado",2005,"Uranium",4.03478827361563
"455",6017,"El Dorado",2006,"Arsenic",2.06326751545823
"456",6017,"El Dorado",2006,"DEHP",1.5
"457",6017,"El Dorado",2006,"Nitrates",0.208465955429428
"458",6017,"El Dorado",2006,"Uranium",2.95437451677749
"459",6017,"El Dorado",2007,"Arsenic",1.45889387144993
"460",6017,"El Dorado",2007,"DEHP",1.5
"461",6017,"El Dorado",2007,"Nitrates",0.112091988130564
"462",6017,"El Dorado",2007,"Uranium",2.4439156626506
"463",6017,"El Dorado",2008,"Arsenic",1
"464",6017,"El Dorado",2008,"Nitrates",0.176442786069652
"465",6017,"El Dorado",2008,"Uranium",5.1067317390597
"466",6017,"El Dorado",2009,"Arsenic",1.83137254901961
"467",6017,"El Dorado",2009,"DEHP",1.5
"468",6017,"El Dorado",2009,"Nitrates",0.214258474576271
"469",6017,"El Dorado",2009,"Uranium",6.48
"470",6017,"El Dorado",2010,"Arsenic",3.74191142191142
"471",6017,"El Dorado",2010,"Nitrates",0.094591023807798
"472",6017,"El Dorado",2010,"Uranium",10.45
"473",6017,"El Dorado",2011,"Arsenic",1.22778816199377
"474",6017,"El Dorado",2011,"Nitrates",0.164657320872274
"475",6017,"El Dorado",2011,"Uranium",21.03
"476",6017,"El Dorado",2012,"Arsenic",1.00559694033928
"477",6017,"El Dorado",2012,"Nitrates",0.176178861788618
"478",6017,"El Dorado",2012,"Uranium",15.11
"479",6017,"El Dorado",2013,"Arsenic",1.21713360323887
"480",6017,"El Dorado",2013,"DEHP",1.5
"481",6017,"El Dorado",2013,"Nitrates",0.0488475303236128
"482",6017,"El Dorado",2013,"Uranium",19.2354071661238
"483",6017,"El Dorado",2014,"Arsenic",1.0363475457505
"484",6017,"El Dorado",2014,"DEHP",1.5
"485",6017,"El Dorado",2014,"Nitrates",0.199103444490941
"486",6017,"El Dorado",2014,"Uranium",4.94897079276773
"487",6017,"El Dorado",2015,"Arsenic",1.03800675675676
"488",6017,"El Dorado",2015,"DEHP",1.5
"489",6017,"El Dorado",2015,"Nitrates",0.196053953797389
"490",6017,"El Dorado",2015,"Uranium",17.341214953271
"491",6017,"El Dorado",2016,"Arsenic",1.01582454192115
"492",6017,"El Dorado",2016,"DEHP",1.5
"493",6017,"El Dorado",2016,"Nitrates",0.0862680288461539
